20190704175146.44,35.6688,-117.5047,2.0,3.75
20190704175731.70,35.6613,-117.5230,1.6,2.96
20190704180709.72,35.6080,-117.6068,3.1,3.87
20190704181505.28,35.6182,-117.5952,12.8,3.18
20190704182726.36,35.6673,-117.5060,21.3,3.53
20190704183731.72,35.7200,-117.5515,3.6,2.91
20190704183845.33,35.7073,-117.4872,17.7,2.72
20190704184425.04,35.7192,-117.5587,16.4,3.34
20190704184706.42,35.6843,-117.4775,18.3,4.81
20190704190917.83,35.7145,-117.4830,1.8,2.15
20190704191459.25,35.6412,-117.5412,19.7,3.24
20190704192717.91,35.6660,-117.4563,20.2,3.11
20190704193936.43,35.6778,-117.5282,15.9,2.35
20190704193949.15,35.6703,-117.5160,22.2,2.82
20190704194644.78,35.5945,-117.5928,15.5,2.17
20190704195942.74,35.6088,-117.5547,24.3,2.10
20190704201939.75,35.5995,-117.5953,4.0,2.23
20190704202310.03,35.6565,-117.5955,16.1,3.79
20190704202934.37,35.6725,-117.5277,2.4,1.84
20190704203729.45,35.6722,-117.5395,15.6,1.93
20190704203855.68,35.7222,-117.5062,20.7,2.12
20190704205525.49,35.7185,-117.4830,8.4,3.48
20190704210057.21,35.6937,-117.5848,14.4,2.60
20190704210708.67,35.6033,-117.5983,3.1,2.48
20190704212315.20,35.6957,-117.4867,13.7,3.07
20190704212527.80,35.6403,-117.5292,22.5,2.17
20190704212615.84,35.7428,-117.5423,2.5,2.51
20190704214608.47,35.6027,-117.5938,16.6,3.02
20190704214704.21,35.6285,-117.6087,18.2,3.49
20190704215420.40,35.6218,-117.5707,4.8,1.85
20190704215449.41,35.6780,-117.5122,3.5,2.05
20190704215915.44,35.7313,-117.5177,15.8,2.24
20190704221000.29,35.6477,-117.5588,2.4,2.58
20190704221818.18,35.6100,-117.5873,3.2,2.48
20190704223813.35,35.7183,-117.5183,3.7,2.27
20190704224847.59,35.7765,-117.5985,4.0,1.98
20190704225142.91,35.7442,-117.5438,4.2,2.16
20190704230133.62,35.6903,-117.4977,13.8,2.40
20190704231825.79,35.7500,-117.5437,10.4,1.69
20190704232425.25,35.7242,-117.5143,9.3,2.25
20190704233143.63,35.6965,-117.4645,23.7,2.44
20190704235001.84,35.6018,-117.5953,4.8,2.39
20190704235435.60,35.6222,-117.5407,25.5,3.47
20190704235655.83,35.7352,-117.5642,19.0,2.63
20190704173349.31,35.7003,-117.5048,3.8,5.66
20190704173755.79,35.7540,-117.5477,5.2,4.05
20190704175241.95,35.7357,-117.5290,9.6,3.09
20190704180318.23,35.7605,-117.5398,20.7,2.86
20190704181123.02,35.6038,-117.5980,2.4,3.10
20190704183404.59,35.6733,-117.5328,12.1,2.71
20190704183944.56,35.6165,-117.5888,15.5,4.86
20190704185606.65,35.7177,-117.5568,2.8,4.88
20190704185954.83,35.7313,-117.5385,3.3,2.63
20190704190009.98,35.7225,-117.5488,2.3,3.40
20190704190457.50,35.7138,-117.5040,3.3,2.33
20190704192658.28,35.7293,-117.5180,18.8,2.44
20190704193407.55,35.5560,-117.6197,2.7,2.72
20190704194029.33,35.6598,-117.5218,2.3,2.64
20190704195239.62,35.6628,-117.5448,3.2,2.55
20190704195318.05,35.6365,-117.5342,23.8,2.81
20190704195344.09,35.7253,-117.5078,10.1,2.48
20190704200732.37,35.6292,-117.5367,20.8,1.98
20190704201450.40,35.6998,-117.5055,3.6,4.28
20190704204906.57,35.6660,-117.5502,10.6,2.21
20190704205224.68,35.6792,-117.4872,10.7,2.39
20190704210255.21,35.6925,-117.4523,23.1,3.75
20190704211109.98,35.6877,-117.5432,10.5,1.76
20190704211152.29,35.6497,-117.5497,3.8,2.11
20190704212155.47,35.6242,-117.5700,2.7,1.92
20190704213246.12,35.7355,-117.5615,15.8,2.91
20190704213545.41,35.6488,-117.5492,11.3,2.03
20190704213625.55,35.7162,-117.4708,3.8,2.03
20190704214033.00,35.6470,-117.5298,22.0,3.76
20190704215024.67,35.6963,-117.4695,12.2,2.50
20190704220001.40,35.7092,-117.5020,4.3,2.01
20190704220624.35,35.7408,-117.5502,20.5,2.46
20190704220720.36,35.7370,-117.5225,3.1,1.96
20190704222906.20,35.7122,-117.4863,20.4,2.62
20190704223623.56,35.7270,-117.5087,11.7,2.25
20190704224409.91,35.5937,-117.6002,4.0,2.71
20190704225657.55,35.6405,-117.5715,3.1,2.43
20190704230329.15,35.6507,-117.5552,16.0,2.17
20190704230907.69,35.6617,-117.4970,23.9,1.96
20190704231305.19,35.7488,-117.5768,4.5,3.42
20190704231432.93,35.7470,-117.5727,4.4,2.75
20190704231750.93,35.6785,-117.5652,3.4,2.12
20190704232219.96,35.7025,-117.4872,11.5,1.74
20190704233053.66,35.6907,-117.5232,3.6,1.50
20190704233324.68,35.5948,-117.5975,3.2,2.12
20190704234632.17,35.6255,-117.5690,3.0,2.35
20190704235057.27,35.7845,-117.6025,15.1,2.71
20190704171547.44,35.7227,-117.4882,5.2,1.56
20190704174329.94,35.6638,-117.5330,3.9,3.59
20190704174603.72,35.6338,-117.5752,4.3,3.19
20190704180040.24,35.6583,-117.5615,16.2,2.74
20190704180123.53,35.6987,-117.5000,1.5,3.51
20190704181715.49,35.7385,-117.5183,8.5,3.05
20190704181756.36,35.7418,-117.5173,4.7,2.21
20190704182124.67,35.6678,-117.4530,1.8,2.89
20190704183311.97,35.6375,-117.5793,9.9,2.33
20190704183346.95,35.6777,-117.4792,1.7,1.97
20190704184114.28,35.6852,-117.5343,13.4,3.30
20190704185007.45,35.6663,-117.5437,4.2,3.11
20190704185414.36,35.6095,-117.5857,4.1,4.32
20190704185527.57,35.6748,-117.4698,18.5,2.75
20190704185938.67,35.5977,-117.6092,3.3,2.53
20190704190110.98,35.7140,-117.5372,2.3,3.24
20190704190339.68,35.7365,-117.5133,13.8,2.41
20190704191019.90,35.6890,-117.4850,2.5,3.38
20190704192620.37,35.6950,-117.4448,4.8,2.76
20190704195106.60,35.5413,-117.5710,19.4,2.45
20190704195417.46,35.6985,-117.4978,4.2,1.94
20190704200011.44,35.6452,-117.5397,19.5,2.19
20190704200132.83,35.6680,-117.5550,2.7,2.66
20190704201306.68,35.6177,-117.5973,15.4,1.90
20190704201329.47,35.5412,-117.6283,12.6,2.09
20190704201913.04,35.5778,-117.5928,1.6,1.86
20190704202008.49,35.6383,-117.5197,25.9,2.34
20190704202358.65,35.6632,-117.5545,12.4,2.84
20190704202815.79,35.5932,-117.5945,13.8,2.06
20190704203333.87,35.6637,-117.5233,22.0,1.54
20190704203354.68,35.6365,-117.4923,3.2,1.89
20190704203659.47,35.7292,-117.5060,11.0,1.75
20190704203913.77,35.6635,-117.4715,2.6,2.63
20190704204242.33,35.6170,-117.5962,13.3,1.89
20190704204942.72,35.5868,-117.6063,16.2,2.21
20190704205020.51,35.7478,-117.5598,9.2,2.02
20190704205154.38,35.6438,-117.5527,16.4,1.92
20190704210129.27,35.6653,-117.5418,14.1,2.42
20190704212844.28,35.7338,-117.5200,3.3,2.64
20190704214750.48,35.6670,-117.5430,2.2,2.30
20190704214952.74,35.6803,-117.5095,3.3,1.87
20190704215054.00,35.7170,-117.4877,4.6,1.84
20190704215543.05,35.5633,-117.6318,4.1,1.86
20190704220330.63,35.7573,-117.5358,12.0,2.36
20190704220408.46,35.6500,-117.5878,15.1,2.23
20190704220937.76,35.5753,-117.6148,11.6,1.69
20190704223138.58,35.6127,-117.5743,21.0,1.92
20190704223210.82,35.6328,-117.5420,22.4,1.54
20190704225010.44,35.6777,-117.5358,2.1,1.74
20190704225157.40,35.6690,-117.5235,1.5,2.63
20190704225750.90,35.6797,-117.4582,1.2,1.73
20190704225835.40,35.7290,-117.5220,16.0,1.87
20190704230612.40,35.7157,-117.5258,15.5,2.18
20190704232837.97,35.6983,-117.5047,3.9,1.91
20190704234523.47,35.8817,-117.6885,9.0,1.34
20190704234612.64,35.7312,-117.5235,2.7,1.72
20190704234759.91,35.7510,-117.5792,2.9,2.15
20190704235553.03,35.6643,-117.5618,20.5,2.28
20190704171238.06,35.7103,-117.4682,10.6,1.68
20190704173821.87,35.7215,-117.4885,6.8,3.62
20190704173848.06,35.6145,-117.6008,9.8,3.70
20190704173935.67,35.7002,-117.4857,3.4,3.66
20190704174754.27,35.7113,-117.5010,2.7,3.72
20190704175459.70,35.6398,-117.5753,11.2,2.65
20190704180254.07,35.5698,-117.6110,14.9,2.90
20190704181010.64,35.7443,-117.5142,10.2,2.18
20190704182242.63,35.7028,-117.4770,3.8,2.31
20190704182530.63,35.6278,-117.6047,13.6,2.75
20190704183518.30,35.6737,-117.5353,18.6,2.51
20190704183650.84,35.6878,-117.5177,9.6,2.53
20190704184056.24,35.6990,-117.5080,19.2,3.15
20190704184952.66,35.6662,-117.5272,15.5,2.28
20190704185835.96,35.6732,-117.5443,10.9,2.78
20190704190533.56,35.6877,-117.5215,18.6,1.89
20190704190827.53,35.5650,-117.6418,21.6,1.70
20190704190956.22,35.7352,-117.5220,4.3,2.03
20190704191152.59,35.6363,-117.5977,19.5,2.29
20190704192001.17,35.7343,-117.5328,2.4,1.92
20190704192023.73,35.7078,-117.4537,23.1,2.69
20190704193152.93,35.6943,-117.4318,1.9,1.60
20190704193320.90,35.7035,-117.5065,15.9,2.16
20190704194842.17,35.6263,-117.5843,14.3,2.04
20190704195721.74,35.6590,-117.5282,1.5,2.46
20190704200110.93,35.6917,-117.4795,2.5,2.57
20190704200530.09,35.7162,-117.5000,8.8,2.03
20190704203008.26,35.6637,-117.5555,20.8,2.02
20190704204526.66,35.6902,-117.4628,18.2,3.22
20190704205340.58,35.6702,-117.5343,10.9,2.31
20190704205639.14,35.6817,-117.5262,1.8,2.16
20190704205809.56,35.6220,-117.6032,15.5,1.91
20190704205858.05,35.7353,-117.5440,3.1,2.21
20190704210557.28,35.6668,-117.5582,15.4,2.02
20190704211016.01,35.6648,-117.4678,0.0,1.70
20190704212449.37,35.6640,-117.4722,2.8,1.65
20190704212549.49,35.6747,-117.5225,3.0,2.13
20190704214015.90,35.6553,-117.5375,3.5,1.71
20190704214351.91,35.6843,-117.5170,2.3,1.51
20190704214634.39,35.7108,-117.4812,6.0,2.60
20190704222026.53,35.6007,-117.5462,2.4,2.14
20190704222308.94,35.6502,-117.5757,19.2,1.65
20190704223000.28,35.5543,-117.5843,9.2,2.10
20190704223007.58,35.7083,-117.4848,20.5,2.78
20190704223233.17,35.5733,-117.5725,2.1,1.71
20190704223519.02,35.7160,-117.4922,6.3,1.72
20190704224521.19,35.5772,-117.6325,3.2,1.78
20190704225901.65,35.5517,-117.6287,13.4,2.18
20190704230509.90,35.7398,-117.5177,3.1,2.08
20190704231420.40,35.5583,-117.6218,12.8,2.17
20190704231719.89,35.6635,-117.4437,1.3,2.14
20190704233844.30,35.7343,-117.4985,14.8,1.65
20190704234019.18,35.6818,-117.4588,23.5,1.97
20190704234120.60,35.5492,-117.5625,5.3,1.70
20190704115107.83,36.1255,-117.6715,9.9,0.84
20190704154248.60,35.7167,-117.4862,4.4,0.69
20190704160720.69,35.7173,-117.4890,4.9,0.61
20190704171131.71,35.6812,-117.5055,29.3,1.04
20190704173501.23,35.6338,-117.5082,3.5,4.83
20190704174121.21,35.7488,-117.5285,2.6,3.48
20190704174222.19,35.5552,-117.6493,8.9,3.39
20190704180000.08,35.7108,-117.4742,3.3,2.57
20190704180405.32,35.6872,-117.5298,11.7,2.73
20190704180428.29,35.7377,-117.5065,10.0,2.64
20190704184408.89,35.5823,-117.5477,5.3,2.29
20190704184541.53,35.6482,-117.5662,17.8,1.89
20190704185250.65,36.1325,-117.2630,12.9,3.71
20190704185808.27,35.7293,-117.5575,2.8,3.14
20190704190057.51,35.7207,-117.5147,1.0,2.22
20190704190219.17,35.5647,-117.2805,13.2,2.98
20190704190224.43,35.6525,-117.5840,15.6,3.00
20190704190435.96,35.6343,-117.5043,3.0,1.83
20190704191746.60,35.6983,-117.2807,0.4,3.65
20190704191751.03,35.6943,-117.4878,23.8,3.22
20190704192543.92,35.7295,-117.5002,3.4,1.85
20190704193301.87,35.6918,-117.4387,3.8,2.34
20190704194437.08,35.5852,-117.6160,12.9,1.86
20190704194513.31,35.5533,-117.6397,9.0,2.23
20190704194750.53,35.6295,-117.5873,4.7,2.49
20190704194826.23,35.7113,-117.5012,1.6,1.66
20190704195117.29,35.7097,-117.5475,2.7,3.58
20190704195600.22,35.6530,-117.4742,16.0,4.08
20190704195837.97,35.6820,-117.5102,1.8,2.22
20190704195846.33,35.7835,-117.3192,3.2,2.64
20190704200411.57,35.4833,-117.3852,36.6,3.04
20190704200544.35,35.6362,-117.5717,19.8,2.69
20190704201055.87,35.5162,-117.7090,17.6,2.10
20190704202621.92,35.6840,-117.5100,19.4,1.48
20190704204120.80,35.6488,-117.4745,2.3,1.78
20190704204132.07,35.6270,-117.5415,4.1,2.50
20190704204316.03,35.6610,-117.5740,24.1,2.10
20190704205444.55,35.6495,-117.4847,3.2,1.58
20190704210630.37,35.7410,-117.4705,3.4,1.62
20190704210755.89,35.6658,-117.5698,3.1,1.79
20190704210915.97,35.6943,-117.4595,3.2,1.44
20190704211350.18,35.6705,-117.5258,11.6,1.86
20190704213043.06,35.5873,-117.5002,2.5,1.56
20190704213151.82,35.7578,-117.5422,9.6,1.41
20190704213210.82,35.6538,-117.5927,18.4,1.75
20190704213441.92,35.6895,-117.6200,31.7,2.09
20190704213524.14,35.7470,-117.5280,4.5,1.55
20190704215141.24,35.6495,-117.5392,3.8,1.49
20190704215226.48,35.7257,-117.5060,2.6,1.74
20190704215339.22,35.7223,-117.5512,22.8,1.85
20190704221530.22,35.7470,-117.5382,4.5,2.24
20190704222355.00,35.5620,-117.5802,16.2,2.39
20190704223702.35,35.6553,-117.5873,20.3,2.08
20190704224045.49,35.7043,-117.4468,1.0,1.62
20190704224547.28,35.7397,-117.5242,2.7,1.54
20190704230025.24,35.6080,-117.5575,8.4,1.60
20190704230457.51,35.7338,-117.5052,3.3,1.48
20190704230835.63,35.6937,-117.5152,2.9,1.77
20190704231620.36,35.7222,-117.4783,2.7,1.82
20190704232041.72,35.5505,-117.5650,8.8,1.63
20190704232108.17,35.6937,-117.5160,1.5,2.08
20190704232150.08,35.6387,-117.5772,16.1,1.92
20190704232318.44,35.6157,-117.5612,24.8,2.32
20190704232548.32,35.7080,-117.4303,14.8,1.71
20190704233357.91,35.4940,-117.4732,26.2,4.52
20190704233739.48,35.6223,-117.5078,2.5,1.64
20190704234106.42,35.6045,-117.5078,0.8,1.69
20190704235418.56,35.5735,-117.5452,9.2,1.84
20190704032028.64,36.1233,-117.6715,10.2,0.64
20190704171350.94,35.6820,-117.4210,1.8,0.78
20190704174432.60,35.6948,-117.5083,18.7,4.01
20190704174740.58,35.7185,-117.5142,2.1,3.30
20190704180101.56,35.6972,-117.5068,1.6,2.56
20190704180339.68,35.9080,-117.6493,14.4,2.59
20190704181604.87,35.7362,-117.4360,4.9,2.07
20190704183242.91,35.8282,-117.6923,36.4,1.90
20190704184319.08,35.5868,-117.6012,3.3,2.43
20190704184449.10,35.6610,-117.5222,2.8,2.57
20190704184637.04,35.7327,-117.4733,1.2,2.07
20190704185255.86,35.6723,-117.9108,22.0,2.76
20190704185741.67,35.7037,-117.5012,1.5,3.25
20190704190421.02,35.6075,-117.6100,16.1,1.64
20190704191125.26,35.7562,-117.5042,6.6,1.86
20190704191241.55,35.5598,-117.6432,17.9,2.49
20190704192446.22,35.6408,-117.4883,2.2,2.66
20190704192914.33,35.6747,-117.4502,1.4,1.71
20190704192926.83,35.6442,-117.4670,1.8,2.40
20190704193227.11,35.6777,-117.5037,2.3,2.24
20190704193609.43,35.6970,-117.4888,3.3,1.86
20190704193637.09,35.5932,-117.6048,3.7,2.04
20190704194608.20,35.5438,-117.5743,7.9,1.95
20190704194739.32,35.7477,-117.5532,15.5,2.01
20190704195455.47,35.7157,-117.4737,2.5,1.61
20190704195551.02,35.7418,-117.4838,2.9,2.45
20190704200102.18,35.5908,-117.5483,11.0,1.88
20190704200415.68,35.7158,-117.4723,1.2,2.94
20190704200451.75,35.7058,-117.4683,2.9,1.70
20190704200759.07,35.6840,-117.5555,1.8,2.50
20190704200944.47,35.7272,-117.5077,10.2,2.23
20190704201423.51,35.6145,-117.6030,1.7,2.10
20190704202113.59,35.6650,-117.4412,1.3,1.34
20190704202425.42,35.7520,-117.5412,3.1,1.94
20190704202904.82,35.7097,-117.4703,2.6,1.74
20190704203220.21,35.7407,-117.5078,6.7,1.74
20190704203420.18,35.6150,-117.4772,57.6,3.06
20190704203431.50,35.6373,-117.5740,23.0,3.01
20190704204003.04,35.7212,-117.4668,3.3,1.75
20190704204218.32,35.8097,-117.5177,11.5,1.60
20190704204733.81,35.6073,-117.5938,3.7,1.70
20190704210009.18,35.6233,-117.5037,0.5,1.83
20190704210030.42,35.5960,-117.5797,13.8,1.81
20190704210739.37,35.6747,-117.5390,10.2,2.17
20190704210937.64,35.5872,-117.5608,4.8,1.68
20190704211255.15,35.7300,-117.4672,1.0,1.96
20190704211531.52,35.6397,-117.5278,3.9,1.93
20190704212701.45,35.6863,-117.4392,1.7,2.36
20190704213009.18,35.7320,-117.4567,2.9,1.30
20190704213459.66,35.7230,-117.4533,4.7,1.58
20190704213717.42,35.7132,-117.5217,14.7,2.67
20190704213731.62,35.9770,-117.7692,2.7,2.25
20190704214132.47,35.5750,-117.6167,12.2,2.79
20190704214300.80,35.7068,-117.4903,19.0,1.56
20190704214927.15,35.6998,-117.4855,3.4,1.73
20190704215809.20,35.7062,-117.5172,1.7,2.41
20190704220835.97,35.6520,-117.4727,2.4,1.78
20190704221905.78,35.7442,-117.5315,2.8,1.78
20190704223331.83,35.7185,-117.4478,1.5,1.54
20190704223736.81,35.7127,-117.4943,4.8,1.55
20190704230159.97,35.6767,-117.5387,17.4,2.12
20190704230434.12,35.6587,-117.4497,1.5,1.59
20190704230811.35,35.5915,-117.6102,3.6,1.95
20190704230929.00,35.7150,-117.4907,1.0,2.22
20190704232523.76,35.7300,-117.4817,3.3,1.59
20190704232915.26,35.6227,-117.5793,3.9,1.77
20190704233359.46,35.7362,-117.4117,10.4,4.23
20190704233654.81,35.7145,-117.5232,1.9,1.78
20190704234008.49,35.5490,-117.5598,5.4,1.75
20190704235215.98,35.7083,-117.4703,4.1,1.45
20190704235730.30,35.5888,-117.5200,4.7,1.70
20190705000921.01,35.7393,-117.5355,12.5,2.65
20190705001801.62,35.7802,-117.6100,3.6,4.41
20190705002848.61,35.7242,-117.5448,19.9,2.89
20190705004539.69,35.7112,-117.5080,10.3,4.39
20190705010853.21,35.7240,-117.5578,21.0,3.18
20190705011813.05,35.6403,-117.5235,20.9,3.27
20190705012156.11,35.6730,-117.5035,15.2,2.52
20190705014317.67,35.6037,-117.6005,3.5,2.57
20190705015807.32,35.7132,-117.4597,16.3,2.99
20190705020141.39,35.7842,-117.6110,3.7,3.43
20190705020518.71,35.6303,-117.5315,22.5,3.38
20190705021134.62,35.6505,-117.5502,11.2,2.17
20190705021351.82,35.6412,-117.5442,15.1,2.93
20190705022355.26,35.7130,-117.4540,22.7,2.95
20190705022603.92,35.6215,-117.5310,30.9,2.33
20190705025949.17,35.6310,-117.5257,23.9,3.03
20190705030112.90,35.7507,-117.5665,19.3,2.72
20190705032520.52,35.6958,-117.4997,15.9,2.73
20190705034301.23,35.7435,-117.5400,23.4,2.07
20190705035013.33,35.7022,-117.4468,24.4,2.67
20190705035441.94,35.6945,-117.4777,13.4,2.27
20190705043020.61,35.6175,-117.5702,20.0,2.45
20190705044046.56,35.7277,-117.4827,2.2,1.72
20190705045443.86,35.6760,-117.5160,17.3,2.06
20190705045604.90,35.6508,-117.5447,20.2,2.68
20190705050139.86,35.5408,-117.6243,10.3,2.99
20190705051036.79,35.7033,-117.4538,23.9,3.42
20190705054012.34,35.6787,-117.5148,13.3,3.19
20190705055409.96,35.6748,-117.4787,13.8,2.40
20190705062449.79,35.6568,-117.5203,22.9,2.24
20190705064042.16,35.6978,-117.4912,20.8,3.39
20190705064416.60,35.6618,-117.4678,25.0,2.25
20190705065933.45,35.6777,-117.4828,15.5,2.66
20190705073913.44,35.6943,-117.4785,15.4,3.84
20190705075830.50,35.7222,-117.5155,14.1,2.10
20190705084649.71,35.7003,-117.4828,14.0,3.22
20190705085402.62,35.7148,-117.5003,12.1,3.70
20190705085653.11,35.7365,-117.5467,16.7,2.19
20190705090017.12,35.7348,-117.5488,3.6,2.33
20190705092115.76,35.7233,-117.5192,8.7,2.05
20190705094540.54,35.6790,-117.5412,13.0,1.73
20190705095357.93,35.5823,-117.6253,2.5,2.33
20190705095717.70,35.6758,-117.5237,13.0,1.85
20190705101634.31,35.6622,-117.5058,16.0,3.24
20190705102126.95,35.7413,-117.5583,4.6,2.04
20190705102314.28,35.7107,-117.4262,21.7,2.38
20190705102717.19,35.7252,-117.5368,21.7,2.81
20190705103736.64,35.6815,-117.5198,14.3,2.19
20190705104528.55,35.7102,-117.4785,2.2,1.76
20190705104824.47,35.7455,-117.5643,16.1,2.66
20190705105009.17,35.5897,-117.6225,2.8,2.11
20190705105938.99,35.6047,-117.5863,16.3,4.11
20190705110752.81,35.7562,-117.5263,5.0,5.31
20190705111132.03,35.7537,-117.5677,4.7,2.87
20190705111218.85,35.7538,-117.5677,17.5,2.89
20190705111719.75,35.7808,-117.5600,6.3,2.47
20190705112601.01,35.7475,-117.5755,4.3,2.26
20190705112915.09,35.7757,-117.5645,6.2,3.23
20190705113951.12,35.7542,-117.5880,7.1,1.84
20190705115849.12,35.6700,-117.5745,15.5,3.06
20190705122250.05,35.4807,-117.3923,13.9,2.41
20190705122518.52,35.7475,-117.5662,17.7,2.85
20190705123830.22,35.7773,-117.5650,8.3,4.36
20190705124936.07,35.5822,-117.6228,1.5,2.75
20190705125000.59,35.7607,-117.5653,7.3,2.79
20190705131223.59,35.7642,-117.5618,5.5,2.97
20190705132333.89,35.7890,-117.6000,10.0,2.29
20190705133123.54,35.6903,-117.4820,16.9,2.68
20190705133346.49,35.7665,-117.5758,8.4,2.11
20190705134103.28,35.7207,-117.5083,10.0,2.97
20190705135228.57,35.7648,-117.5753,8.4,1.97
20190705141649.31,35.7652,-117.5628,4.9,2.30
20190705143427.79,35.7520,-117.5688,15.6,2.08
20190705143712.78,35.6593,-117.5445,14.4,1.91
20190705143933.38,35.7497,-117.5688,16.4,4.18
20190705144306.48,35.7245,-117.5242,21.2,2.34
20190705150337.29,35.6522,-117.5307,19.8,2.78
20190705151015.19,35.6688,-117.5427,10.8,1.65
20190705151903.61,35.7243,-117.5552,20.2,2.84
20190705152141.40,35.7797,-117.5648,5.8,1.89
20190705152741.82,35.7495,-117.5380,13.0,1.75
20190705153035.08,35.7548,-117.5760,5.1,2.33
20190705154603.96,35.6993,-117.4747,15.0,3.08
20190705161359.37,35.7687,-117.5675,17.8,2.40
20190705161451.71,35.7832,-117.5963,3.6,2.57
20190705161730.60,35.6838,-117.5470,12.0,1.80
20190705163331.20,35.6887,-117.5805,10.6,2.06
20190705165031.07,35.6855,-117.5008,13.7,2.40
20190705171031.35,35.5765,-117.5913,11.9,2.17
20190705171319.27,35.7000,-117.5032,14.2,1.56
20190705171916.95,35.7523,-117.5772,15.3,2.27
20190705172445.01,35.7572,-117.5695,16.5,2.19
20190705172729.89,35.7527,-117.5747,4.9,2.34
20190705175601.88,35.6788,-117.4537,23.2,1.76
20190705180214.57,35.6760,-117.4900,22.1,2.49
20190705180329.59,35.7122,-117.4757,14.7,1.41
20190705180459.14,35.6783,-117.4965,24.0,1.99
20190705180952.43,35.6537,-117.5197,17.7,2.94
20190705181617.66,35.7948,-117.5982,9.7,1.89
20190705185833.22,35.5772,-117.6317,3.3,2.23
20190705190523.74,35.6867,-117.4895,15.7,2.41
20190705191729.53,35.7565,-117.5780,5.0,2.28
20190705194546.26,35.7168,-117.5078,17.0,1.76
20190705195937.27,35.7518,-117.5610,4.1,3.12
20190705201555.04,35.5878,-117.6260,2.6,2.23
20190705203339.24,35.6587,-117.5992,12.5,2.16
20190705204043.76,35.7545,-117.5642,5.0,1.95
20190705205118.29,35.6660,-117.5098,20.4,2.87
20190705210007.30,35.7495,-117.5377,2.7,2.56
20190705210532.33,35.5337,-117.6293,12.8,2.40
20190705211731.14,35.7258,-117.5213,14.5,3.09
20190705212034.66,35.6870,-117.5012,15.0,2.00
20190705213358.67,35.7465,-117.5638,18.8,2.25
20190705220512.15,35.7717,-117.5778,9.1,2.78
20190705223823.63,35.7853,-117.5998,4.0,3.37
20190705225053.16,35.7658,-117.5682,7.0,2.58
20190705225201.68,35.7668,-117.5687,7.9,1.58
20190705225345.92,35.7547,-117.5422,18.3,1.74
20190705225854.64,35.6625,-117.5923,15.9,1.89
